,Tipo de generación,Generación [kWh],Mes,Generación [GWh],Mes_s,Año,Date,Month,Total,Climateadj,Anom
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Motor Reciprocante,12558333.259512,January,12.558333259512,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Biogas,1496698.741935,January,1.496698741935,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-01-01,Enero,25.57,26.55,-0.98
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-02-01,Febrero,25.98,26.76,-0.78
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-03-01,Marzo,26.5,27.29,-0.8
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-04-01,Abril,27.32,27.83,-0.51
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-05-01,Mayo,27.74,27.94,-0.2
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-06-01,Junio,27.77,27.73,0.05
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-07-01,Julio,27.42,27.29,0.12
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-08-01,Agosto,26.95,26.86,0.09
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-09-01,Septiembre,27.19,26.72,0.47
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-10-01,Octubre,27.62,26.72,0.9
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-11-01,Noviembre,27.61,26.7,0.9
2018-01-01,Turbina de Gas,0.0,January,0.0,Enero,2018,2018-12-01,Diciembre,27.49,26.6,0.89
2018-02-01,Turbina de Vapor,518711978.73569,February,518.71197873569,Febrero,2018,,,,,
2018-02-01,Hidroeléctrica,387131687.987095,February,387.131687987095,Febrero,2018,,,,,
2018-02-01,Eólico,26218737.001447,February,26.218737001447,Febrero,2018,,,,,
2018-02-01,Geotérmica,22334921.558242,February,22.334921558242,Febrero,2018,,,,,
2018-02-01,Fotovoltaica,18116812.074914,February,18.116812074914,Febrero,2018,,,,,
2018-02-01,Motor Reciprocante,16380064.422973,February,16.380064422973,Febrero,2018,,,,,
2018-02-01,Biogas,1593048.059923,February,1.593048059923,Febrero,2018,,,,,
2018-02-01,Turbina de Gas,20644.007508,February,0.020644007508,Febrero,2018,,,,,
2018-03-01,Turbina de Vapor,688584859.822428,March,688.584859822428,Marzo,2018,,,,,
2018-03-01,Hidroeléctrica,309649466.315159,March,309.64946631515903,Marzo,2018,,,,,
2018-03-01,Motor Reciprocante,37453906.219545,March,37.453906219545,Marzo,2018,,,,,
2018-03-01,Eólico,25187205.998657,March,25.187205998657,Marzo,2018,,,,,
2018-03-01,Geotérmica,23507084.157465,March,23.507084157465,Marzo,2018,,,,,
2018-03-01,Fotovoltaica,19913106.843264,March,19.913106843264,Marzo,2018,,,,,
2018-03-01,Biogas,1892892.451811,March,1.892892451811,Marzo,2018,,,,,
2018-03-01,Turbina de Gas,631568.083594,March,0.631568083594,Marzo,2018,,,,,
2018-04-01,Turbina de Vapor,675869511.155972,April,675.869511155972,Abril,2018,,,,,
2018-04-01,Hidroeléctrica,268652855.459112,April,268.652855459112,Abril,2018,,,,,
2018-04-01,Motor Reciprocante,34660167.7242,April,34.6601677242,Abril,2018,,,,,
2018-04-01,Geotérmica,22670095.369912,April,22.670095369912,Abril,2018,,,,,
2018-04-01,Eólico,21257783.865999,April,21.257783865999,Abril,2018,,,,,
2018-04-01,Fotovoltaica,16346674.485037,April,16.346674485037,Abril,2018,,,,,
2018-04-01,Biogas,1852010.847164,April,1.852010847164,Abril,2018,,,,,
2018-04-01,Turbina de Gas,285.635452,April,0.000285635452,Abril,2018,,,,,
2018-05-01,Turbina de Vapor,669653290.13023,May,669.65329013023,Mayo,2018,,,,,
2018-05-01,Hidroeléctrica,322778012.931848,May,322.778012931848,Mayo,2018,,,,,
2018-05-01,Motor Reciprocante,63835567.292062,May,63.835567292062,Mayo,2018,,,,,
2018-05-01,Geotérmica,20506560.321269,May,20.506560321269003,Mayo,2018,,,,,
2018-05-01,Fotovoltaica,15978582.294632,May,15.978582294632,Mayo,2018,,,,,
2018-05-01,Eólico,10172371.16937,May,10.17237116937,Mayo,2018,,,,,
2018-05-01,Biogas,1624218.02329,May,1.62421802329,Mayo,2018,,,,,
2018-05-01,Turbina de Gas,225856.805795,May,0.225856805795,Mayo,2018,,,,,
2018-06-01,Hidroeléctrica,573811194.520584,June,573.811194520584,Junio,2018,,,,,
2018-06-01,Turbina de Vapor,405801804.270288,June,405.801804270288,Junio,2018,,,,,
2018-06-01,Motor Reciprocante,36279292.04534,June,36.27929204534,Junio,2018,,,,,
2018-06-01,Geotérmica,16608834.067398,June,16.608834067398,Junio,2018,,,,,
2018-06-01,Fotovoltaica,14532507.393029,June,14.532507393029,Junio,2018,,,,,
2018-06-01,Eólico,12003413.392221,June,12.003413392221,Junio,2018,,,,,
2018-06-01,Biogas,1981229.737476,June,1.981229737476,Junio,2018,,,,,
2018-06-01,Turbina de Gas,129932.696067,June,0.129932696067,Junio,2018,,,,,
2018-07-01,Hidroeléctrica,542865611.081135,July,542.8656110811351,Julio,2018,,,,,
2018-07-01,Turbina de Vapor,431537888.31073,July,431.53788831073,Julio,2018,,,,,
2018-07-01,Motor Reciprocante,51196085.408647,July,51.196085408647,Julio,2018,,,,,
2018-07-01,Eólico,40471888.140587,July,40.471888140587005,Julio,2018,,,,,
2018-07-01,Fotovoltaica,19952588.811304,July,19.952588811304,Julio,2018,,,,,
2018-07-01,Geotérmica,17937673.311725,July,17.937673311725003,Julio,2018,,,,,
2018-07-01,Biogas,1920416.738863,July,1.920416738863,Julio,2018,,,,,
2018-07-01,Turbina de Gas,558927.250862,July,0.558927250862,Julio,2018,,,,,
2018-08-01,Turbina de Vapor,583976747.096448,August,583.976747096448,Agosto,2018,,,,,
2018-08-01,Hidroeléctrica,433786002.625755,August,433.78600262575503,Agosto,2018,,,,,
2018-08-01,Motor Reciprocante,55844222.059597,August,55.844222059597,Agosto,2018,,,,,
2018-08-01,Eólico,29456691.578506,August,29.456691578506,Agosto,2018,,,,,
2018-08-01,Fotovoltaica,19310890.515205,August,19.310890515205,Agosto,2018,,,,,
2018-08-01,Geotérmica,18199902.740372,August,18.199902740372,Agosto,2018,,,,,
2018-08-01,Biogas,1768967.382251,August,1.768967382251,Agosto,2018,,,,,
2018-08-01,Turbina de Gas,64279.736572,August,0.064279736572,Agosto,2018,,,,,
2018-09-01,Hidroeléctrica,547772858.132313,September,547.772858132313,Septiembre,2018,,,,,
2018-09-01,Turbina de Vapor,382350874.973731,September,382.350874973731,Septiembre,2018,,,,,
2018-09-01,Motor Reciprocante,26634250.156547,September,26.634250156547,Septiembre,2018,,,,,
2018-09-01,Eólico,19858514.901557,September,19.858514901557,Septiembre,2018,,,,,
2018-09-01,Geotérmica,17125118.374989,September,17.125118374989,Septiembre,2018,,,,,
2018-09-01,Fotovoltaica,15640381.130409,September,15.640381130409,Septiembre,2018,,,,,
2018-09-01,Biogas,1867090.754152,September,1.867090754152,Septiembre,2018,,,,,
2018-09-01,Turbina de Gas,0.0,September,0.0,Septiembre,2018,,,,,
2018-10-01,Hidroeléctrica,631388102.832646,October,631.388102832646,Octubre,2018,,,,,
2018-10-01,Turbina de Vapor,269210481.616923,October,269.21048161692295,Octubre,2018,,,,,
2018-10-01,Eólico,23505882.571307,October,23.505882571307,Octubre,2018,,,,,
2018-10-01,Geotérmica,20526781.853588,October,20.526781853588,Octubre,2018,,,,,
2018-10-01,Motor Reciprocante,20144795.534581,October,20.144795534581,Octubre,2018,,,,,
2018-10-01,Fotovoltaica,14821377.095433,October,14.821377095433,Octubre,2018,,,,,
2018-10-01,Biogas,1389373.972297,October,1.389373972297,Octubre,2018,,,,,
2018-10-01,Turbina de Gas,191009.742368,October,0.191009742368,Octubre,2018,,,,,
2018-11-01,Hidroeléctrica,426100061.688395,November,426.10006168839504,Noviembre,2018,,,,,
2018-11-01,Turbina de Vapor,419434888.242382,November,419.434888242382,Noviembre,2018,,,,,
2018-11-01,Eólico,34918426.251647,November,34.918426251647006,Noviembre,2018,,,,,
2018-11-01,Geotérmica,22959358.563945,November,22.959358563945,Noviembre,2018,,,,,
2018-11-01,Fotovoltaica,17122857.765535,November,17.122857765535002,Noviembre,2018,,,,,
2018-11-01,Motor Reciprocante,13759189.680945,November,13.759189680945,Noviembre,2018,,,,,
2018-11-01,Biogas,1463940.188655,November,1.463940188655,Noviembre,2018,,,,,
2018-11-01,Turbina de Gas,0.0,November,0.0,Noviembre,2018,,,,,
2018-12-01,Turbina de Vapor,560778760.027375,December,560.778760027375,Diciembre,2018,,,,,
2018-12-01,Hidroeléctrica,364492815.847454,December,364.4928158474541,Diciembre,2018,,,,,
2018-12-01,Eólico,40568471.777787,December,40.568471777787,Diciembre,2018,,,,,
2018-12-01,Geotérmica,23407942.208216,December,23.407942208216,Diciembre,2018,,,,,
2018-12-01,Fotovoltaica,18159697.414119,December,18.159697414119,Diciembre,2018,,,,,
2018-12-01,Motor Reciprocante,15012144.428762,December,15.012144428762,Diciembre,2018,,,,,
2018-12-01,Biogas,1535013.372944,December,1.535013372944,Diciembre,2018,,,,,
2018-12-01,Turbina de Gas,32555.643631,December,0.032555643631,Diciembre,2018,,,,,
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-04-01,Abril,28.45,27.83,0.62
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-05-01,Mayo,28.49,27.94,0.55
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-06-01,Junio,28.18,27.73,0.45
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-07-01,Julio,27.64,27.29,0.35
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-08-01,Agosto,26.9,26.86,0.04
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-09-01,Septiembre,26.75,26.72,0.04
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-10-01,Octubre,27.2,26.72,0.48
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-11-01,Noviembre,27.23,26.7,0.52
2019-01-01,Turbina de Vapor,554186666.735633,January,554.186666735633,Enero,2019,2019-12-01,Diciembre,27.12,26.6,0.52
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-04-01,Abril,28.45,27.83,0.62
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-05-01,Mayo,28.49,27.94,0.55
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-06-01,Junio,28.18,27.73,0.45
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-07-01,Julio,27.64,27.29,0.35
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-08-01,Agosto,26.9,26.86,0.04
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-09-01,Septiembre,26.75,26.72,0.04
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-10-01,Octubre,27.2,26.72,0.48
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-11-01,Noviembre,27.23,26.7,0.52
2019-01-01,Hidroeléctrica,326371249.229989,January,326.371249229989,Enero,2019,2019-12-01,Diciembre,27.12,26.6,0.52
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-04-01,Abril,28.45,27.83,0.62
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-05-01,Mayo,28.49,27.94,0.55
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-06-01,Junio,28.18,27.73,0.45
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-07-01,Julio,27.64,27.29,0.35
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-08-01,Agosto,26.9,26.86,0.04
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-09-01,Septiembre,26.75,26.72,0.04
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-10-01,Octubre,27.2,26.72,0.48
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-11-01,Noviembre,27.23,26.7,0.52
2019-01-01,Eólico,49892368.588443,January,49.892368588443006,Enero,2019,2019-12-01,Diciembre,27.12,26.6,0.52
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-04-01,Abril,28.45,27.83,0.62
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-05-01,Mayo,28.49,27.94,0.55
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-06-01,Junio,28.18,27.73,0.45
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-07-01,Julio,27.64,27.29,0.35
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-08-01,Agosto,26.9,26.86,0.04
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-09-01,Septiembre,26.75,26.72,0.04
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-10-01,Octubre,27.2,26.72,0.48
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-11-01,Noviembre,27.23,26.7,0.52
2019-01-01,Motor Reciprocante,25337548.027968,January,25.337548027968,Enero,2019,2019-12-01,Diciembre,27.12,26.6,0.52
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-04-01,Abril,28.45,27.83,0.62
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-05-01,Mayo,28.49,27.94,0.55
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-06-01,Junio,28.18,27.73,0.45
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-07-01,Julio,27.64,27.29,0.35
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-08-01,Agosto,26.9,26.86,0.04
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-09-01,Septiembre,26.75,26.72,0.04
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-10-01,Octubre,27.2,26.72,0.48
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-11-01,Noviembre,27.23,26.7,0.52
2019-01-01,Geotérmica,21273479.213484,January,21.273479213484,Enero,2019,2019-12-01,Diciembre,27.12,26.6,0.52
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-04-01,Abril,28.45,27.83,0.62
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-05-01,Mayo,28.49,27.94,0.55
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-06-01,Junio,28.18,27.73,0.45
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-07-01,Julio,27.64,27.29,0.35
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-08-01,Agosto,26.9,26.86,0.04
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-09-01,Septiembre,26.75,26.72,0.04
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-10-01,Octubre,27.2,26.72,0.48
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-11-01,Noviembre,27.23,26.7,0.52
2019-01-01,Fotovoltaica,20366067.690214,January,20.366067690214,Enero,2019,2019-12-01,Diciembre,27.12,26.6,0.52
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-04-01,Abril,28.45,27.83,0.62
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-05-01,Mayo,28.49,27.94,0.55
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-06-01,Junio,28.18,27.73,0.45
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-07-01,Julio,27.64,27.29,0.35
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-08-01,Agosto,26.9,26.86,0.04
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-09-01,Septiembre,26.75,26.72,0.04
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-10-01,Octubre,27.2,26.72,0.48
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-11-01,Noviembre,27.23,26.7,0.52
2019-01-01,Biogas,1747626.304175,January,1.747626304175,Enero,2019,2019-12-01,Diciembre,27.12,26.6,0.52
2019-01-01,Turbina de Gas,36953.142091,January,0.036953142091,Enero,2019,2019-01-01,Enero,27.2,26.55,0.65
2019-01-01,Turbina de Gas,36953.142091,January,0.036953142091,Enero,2019,2019-02-01,Febrero,27.48,26.76,0.71
2019-01-01,Turbina de Gas,36953.142091,January,0.036953142091,Enero,2019,2019-03-01,Marzo,28.1,27.29,0.8
